area_ha,perimeter_m,shape_idx,par,size_class
2.5004504504508804,1000.1081081083976,1.7841562668767978,399.97117636466595,Micro (<10 ha)
5.000900900899433,1800.1261261259206,2.270773821279662,359.96036750141565,Micro (<10 ha)
3.7506756756745743,1200.0900900899433,1.748051250994554,319.96637242544364,Micro (<10 ha)
7.0012612612638625,1700.1981981983408,1.812618789164736,242.8417016238332,Micro (<10 ha)
17.003063063070876,2900.270270270761,1.9841292339108674,170.57339959938673,Small (10-50 ha)
3.2505855855857955,1400.1981981983408,2.1908052846082438,430.7526017488347,Micro (<10 ha)
3.0005405405396597,900.1081081079319,1.4658515559352716,299.9819852279162,Micro (<10 ha)
4.000720720719546,1200.108108107932,1.6925687575106654,299.97297784187435,Micro (<10 ha)
6.751216216217727,2000.1621621623635,2.171547166477496,296.26693888985324,Micro (<10 ha)
2.750495495494688,1200.0900900899433,2.0412840798592344,436.3177805801504,Micro (<10 ha)
5.250945945944404,1500.1441441439092,1.8467550072725498,285.690266018174,Micro (<10 ha)
7.001261261259206,2500.216216215864,2.6655356388985303,357.1094011375587,Micro (<10 ha)
35.25635135135264,7300.75675675692,3.46852048902007,207.0763558032451,Small (10-50 ha)
3.7506756756745743,1400.0900900899433,2.039371255289155,373.29009788033227,Micro (<10 ha)
47.5085585585644,10600.972972972784,4.338652512111913,223.1381733020763,Small (10-50 ha)
4.500810810809489,1300.108108107932,1.7287379095842532,288.8608659100919,Micro (<10 ha)
3.500630630629603,1500.1621621618979,2.2618308900766824,428.54054610499924,Micro (<10 ha)
2.5004504504497165,900.054054053966,1.6056634958253688,359.9567645469989,Micro (<10 ha)
2.5004504504497165,900.054054053966,1.6056634958253688,359.9567645469989,Micro (<10 ha)
4.500810810809489,1300.108108107932,1.7287379095842532,288.8608659100919,Micro (<10 ha)
10.501891891889972,2700.2702702702954,2.3505447905477435,257.1222688319201,Small (10-50 ha)
5.500990990989376,1800.1441441439092,2.1651195583614053,327.23997314166587,Micro (<10 ha)
6.001081081079319,1300.108108107932,1.4971309461851694,216.64564943256892,Micro (<10 ha)
3.250585585584631,900.0720720719546,1.408288237023258,276.8953618891019,Micro (<10 ha)
6.751216216214234,1500.1621621618979,1.6287043891373365,222.20620909148107,Micro (<10 ha)
10.501891891892301,3300.3063063067384,2.8728671647833925,314.2582632044279,Small (10-50 ha)
3.7506756756745743,900.0720720719546,1.3110449995072628,239.97598030388832,Micro (<10 ha)
4.750855855854461,1200.108108107932,1.5532076145227767,252.60882344578891,Micro (<10 ha)
17.503153153151505,5200.396396396216,3.5064961808388952,297.11197467639516,Small (10-50 ha)
3.7506756756745743,1200.108108107932,1.7480774960399432,319.97117636466595,Micro (<10 ha)
3.250585585584631,1100.1261261259206,1.7213006943973297,338.4393664343584,Micro (<10 ha)
9.751756756753894,2600.216216215864,2.348892279692864,266.6407993016233,Micro (<10 ha)
10.751936936933781,2200.198198197875,1.8928383152067363,204.63272907042588,Small (10-50 ha)
2.5004504504497165,1100.1441441439092,1.9626168944426565,439.97838227349945,Micro (<10 ha)
72.76310810810304,12901.117117117159,4.2664510266577285,177.3029967047335,Medium (50-200 ha)
6.501171171169262,1900.1801801798865,2.102296907402819,292.28274877711476,Micro (<10 ha)
5.000900900899433,1500.1261261259206,1.8923380347550873,299.97117636466595,Micro (<10 ha)
4.250765765764518,1400.108108107932,1.9156803808317389,329.3778545466658,Micro (<10 ha)
49.75896396395983,9600.918918919284,3.8394781938422624,192.94852935188084,Small (10-50 ha)
5.250945945944404,1600.1441441439092,1.9698601778311058,304.73445368063426,Micro (<10 ha)
3.250585585584631,1300.1441441439092,2.0342567683692825,399.972284966025,Micro (<10 ha)
4.000720720719546,1600.1261261259206,2.2567329316916256,399.95946676281153,Micro (<10 ha)
3.0005405405396597,800.0720720719546,1.302940037027644,266.64264697055495,Micro (<10 ha)
5.250945945944404,1600.1801801798865,1.9699045400546582,304.74131645095184,Micro (<10 ha)
169.0304504504532,30402.66666666791,6.596662596458623,179.86502778432603,Medium (50-200 ha)
7.751396396394121,2900.216216215864,2.9385661472918865,374.1540321128485,Micro (<10 ha)
3.0005405405396597,800.054054053966,1.3029106941748627,266.636642046527,Micro (<10 ha)
3.0005405405396597,900.054054053966,1.4657635273769276,299.96397045583245,Micro (<10 ha)
